Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
22.4,0.08801465210000001,0.1968067451,88.0146520901,196.80674508939998,0.0546897524,0.12229000400000001,288.7619911632,645.6914415591,10.7919470022,38851.0092077702,24140.506249128102,0.2872189318,111.72816467290001,42967340.0,26698668.0,21,4,0.125694,6.316,2458000.5,0.2458274577224918,0.9463352470386508,8.77528163921647,347.4327176234721,336.2528321458882,0.713700059105953,356.96439482388354,1.178970434971349,2457834.3858090886,177.8456655556921,1.070622952682845,0
20.616,0.2001497153,0.447548369,200.14971526349998,447.5483690065,0.1243672287,0.27809357760000003,656.6591918253,1468.3345909714,17.4813559273,62932.8813383124,39104.0450737975,0.3236887064,125.9149093628,48423144.0,30088746.0,5,5,0.317486,5.612,2458000.5,0.4054789391223797,1.062613440594973,29.979551763090853,280.3174924693282,400.0933971167236,0.6317460700053416,202.13218931560328,1.493480811184605,2458183.941818243,194.94090369054038,0.8997899055429133,0
20.5,0.2111324448,0.47210649880000005,211.1324447897,472.10649880550005,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,16.3935501272,59016.7804579304,36670.7322795402,0.4634408411,180.27848815919998,69329760.0,43079516.0,28,0,0.00471821,4.598,2458000.5,0.7813932218280256,1.3097619656148018,2.536137197765501,90.98654568088678,547.5036123881862,0.2863228434752441,238.26621838972568,2.3332010877543596,2458225.411735141,212.1138074364418,0.6575299082132009,1
20.4,0.2210828104,0.49435619259999997,221.0828103591,494.3561926196,0.13737444699999998,0.3071786018,725.3373275385001,1621.9035709942002,5.4325810245,19557.291688314,12152.1404937749,0.14391718609999998,55.9837875366,21529706.0,13377939.0,47,0,0.123624,3.5780000000000003,2458000.5,0.4679380439117499,2.119269557327586,5.395036767445239,256.4215789196422,1126.880143528642,1.127582706149996,35.67036116305117,3.110956408505178,2458014.7951806523,355.4331744469485,0.31946609589971003,0
21.8,0.1160259082,0.2594418179,116.0259082094,259.44181790740004,0.0720951346,0.1612096218,380.6624406898,851.1870938635001,8.8453444921,31843.240171493,19786.1510943369,0.3581583658,139.3236083984,53579732.0,33292902.0,12,7,0.23745700000000003,4.087,2458000.5,0.3554601622568535,1.6922693707671732,18.31237996216426,244.5367397481033,804.0863096121459,1.09073502565197,74.83045567851595,2.2938037158823756,2458056.785192246,334.8003802993367,0.4477131319070056,0
24.5,0.033462237400000004,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.48503937569998,22.1942867187,79899.4321874057,49646.399961113304,0.4543709915,176.75032043459998,67972936.0,42236424.0,10,7,0.0124822,5.13,2458000.5,0.3071290045003316,1.225493590890711,16.93143629768439,110.0275647191753,495.5243418084977,0.8491089642989101,291.2561634371132,1.601878217482512,2458125.224048569,269.3875846323288,0.7265031596351467,0
17.6,0.8027031673,1.7948988478,802.7031672828999,1794.8988477988,0.49877646979999996,1.115298092,2633.5406593483,5888.7759358124,9.8630209392,35506.8753811247,22062.5915388994,0.2633975167,102.4616317749,39403708.0,24484328.0,101,0,0.112758,4.05,2458000.5,0.4094724029895834,1.7010191503288001,18.28376042009885,214.49294985603981,810.3305853625825,1.004498751312367,232.7503700793626,2.397539549345233,2457783.998795909,96.18350199380795,0.4442631272999747,0
20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.14384870519999998,0.3216554833,759.5214226325,1698.3415313737,30.249646482800003,108898.72733814051,67665.4342174129,0.1018463937,39.6182479858,15236004.0,9467214.0,19,0,0.0879069,5.287000000000001,2458000.5,0.8186343200669409,1.08100174956343,25.137595552509122,92.88727993634475,410.5234992660845,0.1960566173183979,25.46633138184091,1.9659468818084618,2457921.05039379,69.67167113864086,0.8769290933249664,0
19.1,0.40230457979999995,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577036999,2951.3793207207,14.9489031944,53816.051499677305,33439.2015554523,0.3518690688,136.8770751953,52638864.0,32708274.0,38,0,0.057981899999999996,4.284,2457800.5,0.5879997755078575,1.5234429611938807,7.195137502594072,200.0600617244527,686.811763026925,0.6276588420128532,61.27672976034135,2.4192270803749083,2457891.708346953,312.1921337536145,0.5241610866031235,0
26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.49652706020001,4.6554785934,16759.7229360863,10413.840065481,0.25548830149999996,99.38494873049999,38220508.0,23749122.0,8,5,0.018587,6.36,2458000.5,0.1714328826365063,0.9391389588534732,11.94779476707688,229.06632175944569,332.42464404379973,0.7781396599409749,227.54997497970632,1.100138257765971,2458042.5060782195,314.50942512876486,1.0829522011989192,0
27.6,0.008027031700000001,0.017948988500000002,8.0270316728,17.948988478,0.004987764699999999,0.011152980900000001,26.3354065935,58.887759358100006,19.1869650836,69073.0743009064,42919.3221954715,0.4713376717,183.3503570557,70511112.0,43813576.0,11,5,0.000163588,4.968,2458000.5,0.2654163694125931,1.298852784788349,3.594220117197292,5.646045710798137,540.6775306408855,0.9541159942483892,39.468560590878354,1.643589575328308,2457841.639691896,105.7741586740609,0.6658312572621214,0
20.7,0.1925550782,0.4305662442,192.55507818790002,430.566244241,0.1196481415,0.26754137780000004,631.7424027221,1412.6189567557,20.48763731,73755.4943159381,45828.7958987005,0.4368175622,169.9220275879,65346976.0,40604728.0,14,4,0.17088699999999998,3.93,2458000.5,0.4455039673834926,1.7443676376571582,24.06566747974294,301.9237514011382,841.502592185911,0.9672449345055236,284.9525132538295,2.521490340808793,2458377.1206937274,198.8793439250126,0.4278061688019925,0
25.6,0.0201629919,0.04508582059999999,20.1629919443,45.0858206172,0.012528698500000001,0.028015021400000003,66.1515504905,147.91936371370002,13.2537211926,47713.3962934226,29647.2489357659,0.2885136043,112.2317886353,43161020.0,26819014.0,12,6,0.00551963,5.973,2458000.5,0.1078109733598011,1.016434696093921,13.7060098938375,220.6893525399665,374.2981226435485,0.9068518821513614,259.66864050892207,1.12601751003648,2457863.7629661625,131.5137031248371,0.9618001753720659,0
17.8,0.7320739893000001,1.6369672047,732.0739893473,1636.96720474,0.4548895468,1.017163949,2401.8176272101,5370.6274839991,27.624550303099998,99448.3810911766,61793.356573014695,0.3825160952,148.79875183110002,57223592.0,35557092.0,34,0,0.184158,3.452,2458000.5,0.6636861025479762,1.854177200764539,43.65114507102636,267.9797982583075,922.2003480816936,0.6235855609558055,238.4748679205318,3.0847688405732714,2457670.758880745,128.7212731795954,0.390370704965413,0
24.1,0.040230458,0.08995803880000001,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721,13.1569793647,47365.125712780995,29430.8471408111,0.150195259,58.4259529114,22468890.0,13961521.0,13,6,0.0562109,5.229,2458000.5,0.2678910023493151,1.2028395073604121,12.972466769333868,291.2384562208863,481.84788052552284,0.8806096260682751,272.4309507275676,1.525069388652549,2458199.08017592,211.6360324067085,0.747123759488927,0
22.5,0.08405334019999999,0.1879489824,84.0533402073,187.9489824394,0.052228308099999995,0.1167860472,275.7655606856,616.6305395464,11.4197652443,41111.1548793342,25544.872874884102,0.2624761834,102.1032333374,39265876.0,24398686.0,26,3,0.117067,6.3629999999999995,2458000.5,0.1927995832037375,0.9345891260135571,16.86183045573991,189.9044552541507,330.0118330355344,0.754400732051398,180.07850270707402,1.114777519975716,2457868.4803315736,144.01629237431118,1.0908699748388622,0
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,13.242624741099998,47673.4490679298,29622.4272833478,0.32995786260000004,128.3536071777,49360996.0,30671500.0,31,0,0.013284799999999998,5.534,2458000.5,0.2639759376057816,1.09779816223086,26.28911314058858,23.763402703075343,420.1285314271053,0.8080058630540645,262.22926544222884,1.3875904614076549,2457927.85282179,62.249959712379635,0.8568806283570913,1
24.5,0.033462237400000004,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.48503937569998,16.0927877254,57934.035811570306,35997.9568630282,0.35739970670000004,139.0284881592,53466236.0,33222378.0,16,7,0.031923,4.377,2458000.5,0.3629198231973139,1.5448726071482242,6.650770897593273,158.8331867026744,701.3542543457227,0.9842077136996172,224.2911670294864,2.105537500596831,2457805.3311822126,100.17872418686702,0.5132926730954755,0
19.4,0.3503926411,0.7835017643000001,350.39264110830004,783.5017643338,0.2177238258,0.48684527479999995,1149.5821926536998,2570.5439284970003,25.598226791,92153.61644771449,57260.67350885901,0.1544677394,60.087951660200005,23108046.0,14358674.0,50,0,0.05755509999999999,4.047,2458000.5,0.6481883436885546,1.601752868526499,19.12204554293608,133.51766738586522,740.4431036034689,0.5635153296779165,288.2158725297416,2.639990407375082,2457708.2609227644,142.0852828432597,0.4861953582226779,0
26.5,0.013321556699999999,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.72935443909999,12.6286130652,45463.007034755596,28248.944565568,0.24312894010000002,94.5771560669,36371572.0,22600248.0,7,8,0.0291967,5.28,2457431.5,0.19620703682330803,1.173759690011402,24.56944261714928,324.00814844632464,464.4802078199393,0.94345977929162,236.59151839592843,1.404059600731183,2457483.5830784673,319.6324925523502,0.7750599356852634,0
22.4,0.08801465210000001,0.1968067451,88.0146520901,196.80674508939998,0.0546897524,0.12229000400000001,288.7619911632,645.6914415591,12.7619365933,45942.9717359797,28547.1759656147,0.09081458640000001,35.3268737793,13585668.0,8441743.0,22,1,0.0918301,5.1160000000000005,2458000.5,0.2655226704265543,1.2276044176968177,20.552615716755213,293.65561317135183,496.8051518549215,0.9016476144825238,261.2511780627848,1.5535612209111118,2457999.1544181886,0.9750491719168508,0.7246301666878209,0
22.1,0.1010543415,0.2259643771,101.054341542,225.96437710939998,0.0627922373,0.140407711,331.5431259047,741.3529669956,7.847564911699999,28251.2336819423,17554.217950871298,0.4221821035,164.22883605959998,63157544.0,39244280.0,8,6,0.14291900000000002,4.657,2458000.5,0.2230403604750963,1.413167504602489,16.40040977847547,316.0343942725312,613.6050008920387,1.097974114964257,49.20691055858805,1.72836089424072,2457900.5027246894,58.66806668678916,0.5866966525315861,0
26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.49652706020001,5.693940995599999,20498.187584086598,12736.7766130121,0.0526802609,20.492622375499998,7880855.0,4896936.5,5,7,0.051045099999999996,5.735,2458000.5,0.08181943269142603,1.074409198604479,10.04212054146096,29.67007901156041,406.7738291936239,0.9865016474962108,279.5717586790265,1.1623167497127471,2458134.967922661,240.9941823102909,0.8850126880425251,0
26.3,0.014606796399999998,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,13.8682020987,49925.5275553477,31021.781274599303,0.013900193,5.4071750641,2079439.375,1292103.75,6,8,0.013069399999999998,4.298,2457137.5,0.519376069103517,1.5440819809370092,4.641246496020902,214.0795580985089,700.8159205352192,0.7421227513043737,274.41441948639806,2.346041210569644,2457077.5843221885,30.77790241384356,0.5136869603719403,0
26.5,0.013321556699999999,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.72935443909999,9.392876579,33814.3556842619,21010.925619479298,0.226026277,87.92422485350001,33813052.0,21010456.0,13,6,0.00679552,6.454,2458000.5,0.1182247299365763,0.9264453813916684,1.234490490717355,198.90853511385941,325.7077989623599,0.81691662637565,207.2993861644829,1.035974136407687,2457926.742645254,81.52291039068396,1.1052851701644488,0
25.3,0.023150212200000003,0.0517654482,23.150212221,51.76544821979999,0.0143848705,0.0321655483,75.9521422633,169.8341531374,6.4673027236000005,23282.289804866698,14466.7094623629,0.022769397200000003,8.8572950363,3406253.25,2116547.75,11,5,0.00435013,5.983,2458000.5,0.1895232834965062,1.01708776980344,2.438015626453526,282.9649755845822,374.6589183614882,0.8243259560661537,276.5882248799362,1.209849583540727,2457991.831632533,8.329208608740746,0.9608739639093694,0
22.9,0.0699125232,0.1563291544,69.9125232246,156.32915440870002,0.0434416145,0.09713840300000001,229.37180269610002,512.8909429501999,21.966044022800002,79077.75848196981,49135.843874532904,0.4181566329,162.6629333496,62555340.0,38870088.0,11,5,0.035287599999999995,4.8580000000000005,2458000.5,0.3767593142180362,1.325151915459563,4.747354328217402,147.5379904456377,557.1818100568966,0.8258885885563008,319.180602481366,1.824415242362825,2457935.5620190655,41.9569926986899,0.6461086731514775,0
24.1,0.040230458,0.08995803880000001,40.2304579834,89.9580388169,0.0249980399,0.0558973165,131.9896957704,295.1379320721,12.7831262883,46019.254637884296,28594.575194301,0.365828518,142.30729675290002,54727168.0,34005884.0,21,0,0.012946000000000001,6.101,2458000.5,0.012961255578834291,0.9925462692961412,10.747600917567748,106.3717237836368,361.18072783714865,0.9796816234259752,101.63882606704719,1.0054109151663069,2458172.5804822166,188.4820622381388,0.9967309223716914,0
22.8,0.0732073989,0.1636967205,73.20739893470001,163.696720474,0.0454889547,0.1017163949,240.18176272099998,537.0627483999,17.9776502043,64719.5407354012,40214.2057419497,0.3976148104,154.672164917,59482328.0,36960604.0,21,2,0.0293221,5.99,2458000.5,0.1848822643792391,1.01578647650069,2.300296344221766,308.14396017228313,373.94012322102986,0.8279855725994334,321.657327896297,1.203587380401946,2458014.826271446,346.20779798619134,0.96272097494927,0
16.1,1.6016033797999998,3.5812940301999996,1601.6033797856,3581.2940301941,0.9951898937,2.2253122528000002,5254.6044325359,11749.652706022,8.8002300304,31680.828109511,19685.2345550459,0.13470852519999998,52.4016151428,20152108.0,12521940.0,111,0,0.0700687,3.286,2458000.5,0.5747639517191429,2.376381573251944,7.624759538934526,357.3875869375956,1338.051074397114,1.010523109417103,46.936033965727006,3.7422400370867854,2457816.5773592773,49.48402338811077,0.2690480258103788,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,16.1930688692,58295.0479290595,36222.2757534759,0.19276939769999998,74.9872970581,28837892.0,17919034.0,21,2,0.0266238,5.7860000000000005,2458000.5,0.09500120835969413,1.037463616574977,29.922212344293342,136.7628698018643,385.97372347940063,0.9389033193711358,39.290249902957356,1.1360239137788177,2457847.970954789,142.2647525872501,0.932705979968642,1
18.9,0.44111819999999996,0.9863702812999999,441.11819999690005,986.3702813053999,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,14.9458378835,53805.01638067269,33432.3447616463,0.4643872604,180.64665222169998,69471344.0,43167492.0,66,0,0.15770599999999999,6.146,2458000.5,0.6042911484725393,0.9441933327267696,20.66894627326731,22.10832936425098,335.111877499897,0.3736256593131956,339.9754220666098,1.514761006140344,2458165.2850149693,182.97671502558484,1.074268100211132,0
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.023301879900000003,55.02246310020001,123.0339677816,5.793305034199999,20855.8981229514,12959.0440308972,0.20884223429999998,81.2396316528,31242354.0,19413098.0,19,6,0.0006557360000000001,6.371,2458000.5,0.1377393526448564,0.940315860293956,5.773028568055079,115.45376332748371,333.0497170156495,0.8107973624153754,243.28976468895718,1.069834358172537,2458158.6513297805,189.0511121549629,1.080919699394562,0
23.4,0.0555334912,0.1241766613,55.533491158100006,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,9.4250691239,33930.2488461412,21082.9371233148,0.140453586,54.636447906499995,21011558.0,13055977.0,8,6,0.140935,4.367,2458000.5,0.3515113995567863,1.540759634434475,13.746343885003482,294.60396376625323,698.5552564873673,0.9991650589538106,110.8789695545876,2.08235420991514,2458337.9927037843,186.0733532047623,0.515349353765131,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,24.251412098600003,87305.0835550003,54247.9837233834,0.0702973713,27.345676422100002,10516337.0,6534548.5,8,8,0.0702395,5.104,2453399.5,0.6539017577920003,1.168208553017958,25.04437807679696,303.63241573891014,461.1890627002585,0.4043149267318661,50.00586362659157,1.9321021793040498,2453333.333745608,51.64877814261619,0.7805909313898355,0
24.2,0.038419789100000004,0.0859092601,38.419789106399996,85.9092601232,0.023872942799999998,0.0533815229,126.04918089190001,281.8545369825,4.0971896936,14749.8828969483,9165.0036256065,0.1539792627,59.897930145299995,23034970.0,14313266.0,24,0,0.034775,6.061,2458000.5,0.1039704505486476,1.001383453618808,7.77408544694362,66.40657284052057,366.015134388046,0.8972691647741002,306.93372014412887,1.105497742463517,2458029.487558144,331.4888266861752,0.9835658861535796,0
20.4,0.2210828104,0.49435619259999997,221.0828103591,494.3561926196,0.13737444699999998,0.3071786018,725.3373275385001,1621.9035709942002,12.376514422,44555.4519191438,27685.0251105369,0.1428854028,55.5824203491,21375352.0,13282028.0,49,0,0.12811199999999998,4.505,2458000.5,0.3709893787030948,1.451385289657166,20.23443921276045,7.615882943344214,638.6640966620855,0.9129367627884424,80.59708003555934,1.989833816525889,2458189.397930739,253.5226585909315,0.5636765897464789,0
18.4,0.5553349115999999,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618000001,1821.9649913114001,4074.0375731972,16.0545709497,57796.4554188001,35912.4697573094,0.1758004444,68.38637542720001,26299372.0,16341672.0,25,1,0.106241,3.077,2458000.5,0.7195129230815419,2.426963271733941,10.29798899871267,300.6131574604673,1380.998582794581,0.6807318338771106,143.7625677987294,4.1731947095907715,2457964.650195706,9.34536045616492,0.2606809336990817,0
18.6,0.5064714588,1.1325046106,506.4714588346,1132.5046106177,0.3147066768,0.7037055224,1661.651821003,3715.566426699,16.2348202764,58445.3529952092,36315.669476384304,0.0961696227,37.409980773899996,14386771.0,8939525.0,28,1,0.0369792,3.577,2458000.5,0.5124643074967006,2.0173217285253857,21.10515572279442,86.7151430546413,1046.5528780443199,0.9835163459185772,217.8819675171241,3.051127111132195,2458119.059144309,319.2172618826808,0.3439864411559666,1
23.3,0.058150704000000004,0.130028927,58.1507039646,130.02892700430002,0.0361331611,0.0807962044,190.78315559509997,426.60410487269996,16.719071264100002,60188.65655082981,37398.8905107087,0.2533048404,98.5355834961,37893864.0,23546156.0,15,6,0.0485347,7.021,2458000.5,0.3300272165303476,0.8298855011061081,4.977297292677525,143.8828765846776,276.1376932132466,0.5560006991371665,102.3412275502733,1.10377030307505,2458042.420887141,305.34784731843064,1.3036974264936407,0
26.6,0.0127219879,0.028447229700000003,12.721987853900002,28.447229650300002,0.0079050743,0.0176762835,41.738806630700005,93.330808926,19.8601833841,71496.6601827467,44425.244211885,0.4279810442,166.4846343994,64025056.0,39783324.0,8,6,0.014189199999999999,6.585,2458000.5,0.2659810585022109,0.8990512479149028,5.591298208824594,356.06487576224646,311.3688044638748,0.6599206453467633,44.75272724801186,1.138181850483042,2457936.735095277,73.72403841032603,1.1561851888787,0
25.1,0.0253837029,0.0567596853,25.3837029364,56.759685286599996,0.0157726969,0.035268822400000004,83.279867942,186.2194458756,17.385367731400002,62587.32383286401,38889.3290782593,0.37814430979999997,147.0981445312,56569588.0,35150712.0,11,4,0.00497131,6.292000000000001,2458000.5,0.1657861677273728,0.9533338651727158,9.016836811229496,13.070652627799921,339.98985471656533,0.7952842971010073,241.4467927227719,1.1113834332444241,2457879.165317653,128.475850202472,1.0588551246628108,0
22.3,0.0921626549,0.2060819612,92.1626548503,206.08196123209999,0.057267201,0.1280533543,302.37092453900004,676.1219416887001,5.020727986,18074.6207495958,11230.8664318808,0.09604214679999999,37.3603973389,14367701.0,8927676.0,26,3,0.0752498,5.85,2458000.5,0.2157184322093987,1.0450435246929448,5.403695674733137,164.6694220022337,390.2114374413898,0.8196083739555992,217.51770718501666,1.270478675430291,2458164.262098979,208.9168948531081,0.922576750595816,0
22.4,0.08801465210000001,0.1968067451,88.0146520901,196.80674508939998,0.0546897524,0.12229000400000001,288.7619911632,645.6914415591,7.8884308216,28398.350957813902,17645.6309048705,0.3212373463,124.96133422850001,48056424.0,29860878.0,9,7,0.09268939999999999,5.16,2458000.5,0.195221809307925,1.226766135671541,15.368216166232331,160.57601959493041,496.296366143933,0.9872746310680514,292.8826159642313,1.46625764027503,2458019.0369014414,346.5538315929338,0.7253730322409712,0
26.3,0.014606796399999998,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,5.623061861799999,20243.0227023496,12578.227078579399,0.0525442764,20.439723968499997,7860512.0,4884295.5,4,8,0.040208999999999995,3.911,2456698.5,0.43695531594720505,1.8296723133938417,0.4302049633617341,332.90821875431516,903.9791244392372,1.030187269614982,183.26350715738258,2.629157357172701,2456711.24372246,354.9249490817128,0.3982392848101639,0
24.8,0.0291443905,0.06516883820000001,29.144390453499998,65.1688382168,0.018109478999999998,0.0404940262,95.6180819754,213.80853117520002,24.1608756217,86979.15223806309,54045.4626781454,0.4988006352,194.03344726560002,74619512.0,46366416.0,9,7,0.00636869,6.987,2458000.5,0.3438975150905612,0.8344594336431327,2.304434117295809,107.25536305006621,278.4237445317889,0.5474909079693823,45.704861676920785,1.121427959316883,2458073.1886842716,266.01402771286183,1.292993169836839,0
18.4,0.5553349115999999,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618000001,1821.9649913114001,4074.0375731972,12.080657736800001,43490.367852411204,27023.2232914052,0.34591880729999996,134.5624084473,51748716.0,32155162.0,167,0,0.023352599999999998,5.862,2458000.5,0.3335362175136748,1.0346025203943179,7.9017923185021735,353.7647377784929,384.378178991939,0.6895251091118825,271.7438508036805,1.379679931676753,2458172.1479413556,199.2383796342836,0.9365776198433724,1
19.9,0.2783267681,0.6223575734000001,278.3267680719,622.3575733667,0.1729441822,0.38671494770000003,913.1455937611,2041.8556210042002,14.4370091058,51973.2327810395,32294.1456688631,0.2962773439,115.2518844604,44322460.0,27540700.0,38,1,0.091853,7.039,2458000.5,0.2440389090925771,0.8238862128010548,20.41325785396406,212.2533010326439,273.1487892367381,0.6228259202126706,235.67046217918258,1.024946505389439,2457970.788699774,39.158394628819494,1.317963008388032,0
19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298003,18.8469895807,67849.1624906348,42158.8309931392,0.246050712,95.7137298584,36808664.0,22871844.0,32,2,0.0616621,6.2139999999999995,2458000.5,0.3250700725247306,0.9510057472906118,23.373979557039107,212.3949196013811,338.74519157657267,0.641862240047417,282.5454837012935,1.260149254533807,2457992.417579094,8.589558165115688,1.0627457125649642,0
26.3,0.014606796399999998,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,13.761985666700001,49543.148400246,30784.185737919503,0.007374284599999999,2.8685967922000004,1103177.25,685482.625,8,8,0.00386438,4.224,2455600.5,0.5103624317323946,1.5894497665308083,2.0583771988170367,326.5623515812679,731.9284647043588,0.7782543185676583,241.7180995071809,2.400645214493959,2455647.9958338896,336.6391102071381,0.4918513452614684,0
24.8,0.0291443905,0.06516883820000001,29.144390453499998,65.1688382168,0.018109478999999998,0.0404940262,95.6180819754,213.80853117520002,16.7199550436,60191.838157000704,37400.867437054105,0.33754085450000004,131.30339050290002,50495396.0,31376384.0,22,6,0.00111332,3.748,2458000.5,0.6303039712139052,1.84150548490428,3.3746727763722872,161.7233579501396,912.7628421176275,0.6807972647569243,80.00148144803461,3.002213705051637,2458409.998692645,198.49087347785618,0.3944069405419626,0
19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.18109479039999998,0.4049402617,956.1808197541001,2138.0853117517,11.455068154300001,41238.2453555527,25623.8419543989,0.3497218493,136.0417938232,52317644.0,32508678.0,51,0,0.22044899999999998,2.93,2458000.5,0.5919028257168419,2.9587849380931632,15.57597583989959,87.6246516525114,1858.953496912987,1.2074717725473891,151.3573413143485,4.710098103638939,2457169.160294347,160.9950407753719,0.1936573457043561,0
23.4,0.0555334912,0.1241766613,55.533491158100006,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,18.6779292915,67240.5454494918,41780.660032213396,0.47713455409999994,185.6053466797,71378312.0,44352428.0,21,2,0.00254036,6.831,2458000.5,0.3867949629851297,0.8552311489314504,2.8926042785358614,321.6436242761665,288.8841352421323,0.52443204833678,44.51354434991903,1.1860302495261208,2458109.1925463164,224.55013654235648,1.2461743518669208,0
22.6,0.0802703167,0.1794898848,80.2703167283,179.48988477990002,0.049877647000000004,0.1115298092,263.3540659348,588.8775935812,9.092899875499999,32734.439551859,20339.9077315426,0.1056310553,41.0904808044,15802181.0,9819020.0,15,5,0.10132100000000001,5.04,2458000.5,0.1595349565723806,1.266506367001691,17.01632570820105,148.3913179623252,520.6063883286876,1.064454328743432,129.1538559539304,1.468558405259949,2458025.254225344,342.8824207241361,0.6915013109149789,0
24.9,0.0278326768,0.06223575730000001,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.31455937610001,204.1855621004,5.4385891242,19578.9208472454,12165.5800120009,0.0266307166,10.3593482971,3983898.5,2475479.75,20,7,0.0238357,4.115,2458000.5,0.3882175867924831,1.699130513292575,2.219336865489252,106.40549084623372,808.9813981966844,1.039498165776658,188.45739901160968,2.3587628608084916,2458054.919655475,335.78303281817523,0.4450040517649512,0
19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.18962952489999998,0.4240245083,1001.2442334633,2238.8501681036,28.1269700102,101257.0920366646,62917.2192157819,0.3196003639,124.324546814,47811536.0,29708710.0,12,5,0.21133000000000002,2.949,2458000.5,0.7438613536737473,2.507453367437769,19.65152628040083,101.10503529918041,1450.2661962883928,0.642255711261714,327.4174435401515,4.372651023613823,2457365.130791769,157.7178834813322,0.2482302910467978,0
29.3,0.0036690614,0.0082042706,3.6690613752999996,8.2042706488,0.0022798483,0.005097895900000001,12.0376033226,26.9168993155,10.997972696300002,39592.7017065,24601.3651242416,0.2455299571,95.5111541748,36730756.0,22823434.0,7,5,0.0006239230000000001,5.778,2458000.5,0.1183080035057787,1.0664614173134699,0.9300289783688459,48.889112176081326,402.2686138247686,0.94029049621517,246.4403420421864,1.192632338411769,2458054.7840094967,311.41991508372485,0.8949244053050057,0
29.7,0.0030517923,0.0068240151,3.0517923258999997,6.824015094,0.0018962952,0.0042402451,10.012442334600001,22.388501680999997,19.1262861676,68854.6302035087,42783.5895283968,0.4687864811,182.35794067380002,70129456.0,43576424.0,6,7,0.00110619,5.481,2458000.5,0.2022066654251082,1.139867612715609,1.404650461741398,221.36221919584332,444.50847748960433,0.9093787837223068,297.5330995701773,1.3703564417089107,2457852.9460919327,119.50144844045721,0.8098833165862831,0
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,3.9765808645,14315.6911120808,8895.213735726,0.2268301948,88.236946106,33933316.0,21085184.0,19,5,0.225613,4.368,2458000.5,0.2878601334266362,1.559032150489884,10.59557591077443,150.5418606866891,711.0187178857718,1.110248947633451,275.6834183177785,2.007815353346318,2458047.6603593715,336.12196564373187,0.5063157845836563,0
